Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2024-12-02 12:31:00.160000,-0.0419118069,-0.0612666,0.2391495,0.716337,0.318883836,-0.0404327773,-0.61930573
2024-12-02 12:31:00.244000,-0.0417457521,-0.0619040132,0.238901123,0.7156566,0.319122881,-0.04017588,-0.6199855
2024-12-02 12:31:00.327000,-0.0414628275,-0.0620755553,0.238772511,0.715064764,0.3198973,-0.0403927229,-0.620255232
2024-12-02 12:31:00.439000,-0.04117413,-0.0621143,0.238725156,0.714408,0.32073164,-0.0409655832,-0.6205436
2024-12-02 12:31:00.536000,-0.0407924056,-0.0620574355,0.238910556,0.7147554,0.321887374,-0.0417762958,-0.619489968
2024-12-02 12:31:00.634000,-0.0388891064,-0.05499798,0.241438374,0.721241057,0.328895,-0.04333271,-0.6080803
2024-12-02 12:31:00.731000,-0.0364652835,-0.05102068,0.240889281,0.72593534,0.3418488,-0.04180841,-0.5953229
2024-12-02 12:31:00.829000,-0.0315183438,-0.05346185,0.244177282,0.738424957,0.361835063,-0.0347320773,-0.5679768
2024-12-02 12:31:00.926000,-0.0374323428,-0.0554193854,0.251642525,0.7614981,0.348175645,-0.0268043578,-0.546055
2024-12-02 12:31:01.038000,-0.05237571,-0.0544623733,0.263043,0.7961764,0.298330635,-0.029112922,-0.5255991
2024-12-02 12:31:01.135000,-0.0477746427,-0.051184237,0.264523149,0.803138733,0.3170951,-0.0293872543,-0.5035427
2024-12-02 12:31:01.232000,-0.0320866928,-0.05698687,0.2647765,0.795004666,0.3732027,-0.0284838267,-0.477363765
2024-12-02 12:31:01.330000,-0.0209436417,-0.0561160445,0.2616048,0.780022264,0.41075182,-0.031669952,-0.471004516
2024-12-02 12:31:01.427000,-0.0125302263,-0.0614209771,0.2586978,0.763548851,0.434544384,-0.0297173485,-0.476740241
2024-12-02 12:31:01.539000,-0.00277388468,-0.0690369,0.259542733,0.7491375,0.462454021,-0.02366721,-0.4736762
2024-12-02 12:31:01.637000,-0.0023027584,-0.07466632,0.260304153,0.747943163,0.4590894,-0.02440405,-0.478771776
2024-12-02 12:31:01.734000,-0.0017574802,-0.07758403,0.259921253,0.7460655,0.456283838,-0.0189071782,-0.4845966
2024-12-02 12:31:01.832000,-0.0047496,-0.080634594,0.2564748,0.743002534,0.4527488,-0.00521735149,-0.492888
2024-12-02 12:31:01.929000,-0.00468959659,-0.0808711648,0.254563749,0.740993559,0.456190944,0.005325169,-0.492737323
2024-12-02 12:31:02.027000,-0.00259758532,-0.0837822556,0.2551657,0.7391528,0.4622544,0.009532471,-0.489778668
2024-12-02 12:31:02.138000,0.00263389573,-0.08787352,0.25874725,0.736460447,0.474989265,0.00703910831,-0.481624
