Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2024-12-06 15:23:58.138000,-0.09339304,0.181638181,0.6754131,0.7318775,0.101753235,-0.101669788,-0.666081667
2024-12-06 15:23:58.220000,-0.0937389,0.182589352,0.6756414,0.731524348,0.100033537,-0.102248825,-0.6666413
2024-12-06 15:23:58.304000,-0.09418829,0.183212042,0.6755603,0.7311585,0.09898734,-0.101724461,-0.667278767
2024-12-06 15:23:58.402000,-0.0945227146,0.18349129,0.6752162,0.730572939,0.0980951563,-0.101400472,-0.668100655
2024-12-06 15:23:58.513000,-0.09449425,0.183976054,0.675305665,0.7311586,0.09817772,-0.101072043,-0.6674973
2024-12-06 15:23:58.610000,-0.0944079757,0.18408215,0.6765234,0.7328735,0.097530745,-0.102298126,-0.66552186
2024-12-06 15:23:58.708000,-0.09474015,0.1842767,0.6768057,0.7334486,0.09680261,-0.101919323,-0.665052533
2024-12-06 15:23:58.805000,-0.095366016,0.184733927,0.6769639,0.7334481,0.0952813253,-0.101434924,-0.6653468
2024-12-06 15:23:58.902000,-0.09543347,0.185163915,0.677245259,0.7337316,0.0947819948,-0.101673581,-0.6650689
2024-12-06 15:23:59.014000,-0.09528336,0.18537277,0.677531362,0.734257,0.09517409,-0.101769067,-0.66441834
2024-12-06 15:23:59.111000,-0.09391089,0.187712252,0.6794134,0.7358677,0.09470647,-0.103976279,-0.6623583
2024-12-06 15:23:59.209000,-0.092458576,0.190838456,0.6788264,0.735742331,0.09712488,-0.105983406,-0.661829
2024-12-06 15:23:59.306000,-0.08991113,0.19655931,0.679379463,0.737968,0.10101372,-0.109121621,-0.658249
2024-12-06 15:23:59.404000,-0.08756724,0.2030412,0.6798072,0.7387641,0.102855049,-0.111004636,-0.6567545
2024-12-06 15:23:59.501000,-0.08641319,0.203691,0.6786354,0.7389699,0.104900829,-0.109979138,-0.6563717
2024-12-06 15:23:59.613000,-0.08820173,0.2109006,0.681314,0.744668961,0.09930982,-0.105620146,-0.6514983
2024-12-06 15:23:59.710000,-0.08953023,0.21336627,0.678843737,0.7406994,0.0944812745,-0.103745088,-0.657019436
2024-12-06 15:23:59.808000,-0.08819273,0.222341061,0.680788636,0.7438623,0.09201764,-0.108077712,-0.6530857
2024-12-06 15:23:59.905000,-0.08552177,0.230936646,0.681199968,0.74731195,0.09294574,-0.109775707,-0.6487181
2024-12-06 15:24:00.003000,-0.08411589,0.240974426,0.6805409,0.749554932,0.09220631,-0.107984215,-0.6465329
2024-12-06 15:24:00.101000,-0.08283371,0.251171649,0.680359364,0.750929654,0.088988,-0.109720632,-0.645094752
2024-12-06 15:24:00.212000,-0.08048323,0.258301318,0.678728163,0.7523577,0.0912834555,-0.117443442,-0.6417417
2024-12-06 15:24:00.309000,-0.07333626,0.2635594,0.676912844,0.753848553,0.102968238,-0.127063155,-0.636368632
2024-12-06 15:24:00.407000,-0.07006416,0.266915858,0.6747589,0.757620037,0.118797563,-0.1273065,-0.6290407
2024-12-06 15:24:00.504000,-0.06516294,0.274744749,0.6705182,0.7564944,0.134472758,-0.127861366,-0.6271242
